Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
201800008588;18;2;23;2140;5;2;1;1.0;6.0;55;02, FRANCIS CHIRAT (PLAC;M;4330119.0;536731.0;130
201800008602;18;2;27;825;1;2;3;1.0;3.0;2;Av G de Gaulle;M;4333975.0;548227.0;130
201800008603;18;2;27;1130;1;2;3;1.0;3.0;55;Montée de Saint-Menet;M;4329320.0;549517.0;130
201800008613;18;2;28;810;1;2;1;1.0;6.0;55;274 Bd Mireille Lauze;M;4328470.0;542120.0;130
201800008616;18;2;28;1715;1;2;3;1.0;3.0;55;105 Rue de Rome;M;4329118.0;538077.0;130
201800008666;18;3;14;1215;1;2;1;1.0;3.0;55;25, SABLIER (BOULEVARD D;M;4325265.0;538215.0;130
201800008739;18;3;26;2220;5;2;1;1.0;1.0;55;107, LODI (RUE DE);M;4328753.0;538888.0;130
201800008762;18;3;30;1100;1;2;6;1.0;3.0;75;4C, GENERAL DE GAULLE (M;M;4334536.0;546489.0;130
201800008779;18;4;2;1510;1;2;1;1.0;2.0;55;PRADO (AVENUE DU);M;4327836.0;538800.0;130
201800008790;18;4;4;1230;1;2;2;1.0;3.0;55;JEAN MERMOZ (RUE);M;4327175.0;538683.0;130
201800008793;18;4;4;1400;1;2;6;1.0;3.0;55;MARCEAU (PLACE);M;4330488.0;537323.0;130
201800008805;18;4;5;1845;1;2;1;1.0;3.0;55;avenue Colgate;M;4323249.0;540382.0;130
201800008808;18;4;5;1930;1;2;1;1.0;6.0;55;SAINTE MARGUERITE (BOULE;M;4326450.0;540957.0;130
201800008887;18;4;21;1705;1;2;1;1.0;1.0;55;14 Bd de la Station;M;4333279.0;538451.0;130
201800008900;18;4;24;910;1;2;9;1.0;2.0;55;ROMAIN ROLLAND (BOULEVAR;M;4327952.0;542355.0;130
201800008903;18;4;24;1155;1;2;1;1.0;7.0;55;207 Route Léon Lachamp;M;4324955.0;544899.0;130
201800008907;18;4;25;1245;1;2;1;1.0;6.0;55;Place Général de Gaulle;M;4329510.0;537606.0;130
201800008945;18;5;2;1045;1;2;1;1.0;5.0;55;ROMAIN ROLLAND (BOULEVAR;M;4327095.0;540846.0;130
201800008982;18;5;11;940;1;2;3;1.0;3.0;75;ANDRE MALRAUX (BD);M;4334607.0;546026.0;130
201800009093;18;6;1;915;1;2;1;1.0;2.0;55;GOUDES (CHEMIN DES);M;4322876.0;535286.0;130
201800009096;18;6;1;1700;1;2;1;1.0;2.0;55;RIVE NEUVE (QUAI);M;4329356.0;537184.0;130
201800009138;18;6;8;1050;1;2;4;1.0;3.0;55;PRADO (AVENUE DU);M;4326197.0;537500.0;130
201800009163;18;6;12;910;1;2;2;1.0;3.0;55;rue Palestro;M;4330514.0;538059.0;130
201800009204;18;6;19;1300;1;2;1;1.0;3.0;55;CASTELLANE (PLACE);M;4328590.0;538351.0;130
201800009319;18;7;7;1315;1;2;1;1.0;3.0;55;SAINT LOUP (BOULEVARD de;M;4328274.0;543212.0;130
201800009330;18;7;8;2026;1;2;1;1.0;2.0;55;Corniche John Fitzgrald;M;4326818.0;537131.0;130
201800009351;18;7;12;1615;1;2;1;1.0;1.0;75;GRAVE (CHEMIN DE LA);M;4335459.0;545587.0;130
201800009355;18;7;12;2350;5;2;3;1.0;3.0;55;PARIS (BOULEVARD DE);M;4330886.0;537078.0;130
201800009396;18;7;18;2253;5;2;2;1.0;3.0;55;SAINTE CECILE (rue);M;4328671.0;539036.0;130
201800009480;18;8;4;1000;1;2;2;1.0;3.0;55;ARMENY (RUE D');M;4329118.0;538076.0;130
201800009559;18;8;20;1830;1;1;1;1.0;3.0;55;COL DE LA GINESTE D559;M;4323775.0;549379.0;130
201800009581;18;8;25;20;3;2;1;1.0;7.0;55;REPUBLIQUE (RUE DE LA);M;4329779.0;537291.0;130
