Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200047258;30;3;2022;20:25;5;41;41018;2;2;1;3;MAUNOURY (AVENUE DE MARECHAL);47.60223;1.34855
202200047268;30;3;2022;11:40;1;35;35238;2;1;8;6;Avenue du Canada;48.0892086362;-1.6823378205
202200047273;11;5;2022;16:50;1;11;11021;2;1;1;6;Place Joachim Estrade;42.804233;2.234869
202200047292;11;5;2022;18:50;1;31;31286;2;2;1;3;ROUT DE SAINT JULIEN;43.255415;1.119663
202200047302;30;3;2022;08:35;1;75;75117;2;1;2;7;RUE LEMERCIER;48.888752;2.319979
202200047305;29;3;2022;13:30;1;75;75116;2;7;2;3;PLACE DE VARSOVIE;48.8603757545;2.2912305205
202200047306;11;5;2022;16:10;1;30;30004;1;1;1;3;;43.707981;4.193985
202200047307;24;2;2022;21:40;5;75;75116;2;3;1;3;ROUTE DE LA PTE DES SABLONS A LA PTE MAI;48.874928;2.271099
202200047311;26;2;2022;16:20;1;75;75107;2;1;1;3;QUAI VOLTAIRE;48.858824;2.331498
202200047321;30;3;2022;02:40;5;75;75108;2;2;1;3;RUE DES MATHURINS;48.8731368492;2.3267415433
202200047325;30;3;2022;14:45;1;75;75103;2;7;8;6;PLACE DE LA REPUBLIQUE;48.8673818953;2.3633198561
202200047335;12;5;2022;13:28;1;59;59258;2;1;1;3;1441 Route de Cobrieux;50.541932;3.222284
202200047372;10;5;2022;17:35;1;78;78551;2;1;1;3;LORRAINE (DE);48.899384;2.092086
202200047393;7;5;2022;19:15;1;63;63198;1;1;1;3;RD 227;45.925;3.0395
202200047408;9;5;2022;09:06;1;49;49007;2;1;1;3;BRISSAC;47.4617207737;-0.5481469631
202200047416;10;5;2022;20:00;1;35;35238;2;2;1;3;DE LESSEPS (FERDINAND);48.1004536911;-1.7068595812
202200047418;10;5;2022;14:00;1;35;35238;2;1;1;2;MALRAUX (AVENUE ANDRE);48.1331328815;-1.7033314705
202200047431;10;5;2022;08:20;1;26;26058;2;6;1;3;DE BROGLIE RUE LOUIS;44.96587;4.88398
202200047442;10;1;2022;07:50;2;2B;2B096;2;9;9;3;21 Avenue Jean Nicoli;42.306125;9.155523
202200047447;11;1;2022;15:15;1;03;03010;1;1;1;3;Les Franchises des Barrier;46.444629;2.513745
202200047505;9;1;2022;20:10;5;75;75113;2;3;1;3;RUE JEANNE D ARC;48.832393;2.364907
202200047506;9;1;2022;18:45;5;75;75111;2;5;1;6;RUE DU CHEMIN VERT;48.862833;2.387106
202200047519;4;1;2022;17:30;3;68;68300;1;4;2;3;D55;47.795003;7.381174
202200047525;9;1;2022;18:10;3;33;33123;1;1;2;2;Avenue Charles de Gaulle;45.087269;-0.408214
202200047533;9;1;2022;15:00;1;45;45061;2;1;4;1;2 Rue des Vallees;48.048956;2.743006
202200047593;8;1;2022;17:10;2;35;35115;2;6;2;3;Boulevard de Groslay;48.35261;-1.18597
202200047612;8;1;2022;12:14;1;75;75114;2;1;2;2;RUE DU COMMANDANT RENE MOUCHOTTE;48.838755;2.320157
202200047618;7;1;2022;23:00;5;94;94068;2;1;2;3;Avenue Foch;48.80036;2.49662
202200047642;22;9;2022;09:00;1;33;33318;2;6;1;3;Rue Robert Escarpit;44.80481;-0.61048
202200047643;22;9;2022;09:12;1;33;33063;2;2;7;3;Quai Sainte-Croix;44.83161;-0.5588
202200047654;21;9;2022;17:25;1;26;26362;2;6;1;3;MONTELEGER ROUTE DE;44.896;4.916
202200047656;21;9;2022;18:33;1;17;17291;2;1;1;3;ONZE NOVEMBRE   RUE DU;46.17495;-1.11485
202200047671;22;9;2022;19:50;2;75;75119;2;1;1;3;BOULEVARD DE LA VILLETTE;48.879904;2.370423
202200047674;22;9;2022;08:50;1;75;75117;2;4;1;7;RUE GEORGES BERGER;48.880499;2.309458
202200047681;22;9;2022;18:05;1;75;75101;2;2;1;3;RUE DU LOUVRE;48.861694;2.341226
202200047728;22;9;2022;15:40;1;92;92023;2;1;1;1;PORTE DE TRIVAUX (RUE DE) N°57 A 197 ET;48.7892;2.25163
202200047744;30;11;2022;19:10;5;75;75104;2;3;1;3;BOULEVARD HENRI IV;48.852084;2.365408
202200047745;19;9;2022;12:21;1;12;12131;1;1;1;1;Rue des Touroulis;44.3852633402;2.6376199723
202200047747;29;11;2022;18:15;5;75;75101;2;2;1;7;RUE DES CAPUCINES;48.868356;2.330304
202200047750;20;6;2022;13:25;1;59;59636;2;6;1;3;Abbé Pierre, rue;50.68879;3.06508
202200047754;9;7;2022;08:15;1;59;59457;2;1;1;3;AGACHE EDOUARD RUE;50.66592;2.96991
202200047775;30;11;2022;13:20;1;92;92075;2;1;8;3;JEAN BLEUZEN (RUE);48.823024;2.295786
202200047779;22;9;2022;12:20;1;46;46128;1;1;1;5;route de combescure;44.781051;1.732208
202200047788;30;11;2022;17:48;5;92;92048;2;1;1;3;rue du PETIT CLAMART;48.7821822852;2.226280421
202200047796;30;11;2022;19:20;5;92;92019;2;1;1;3;MONNET JEAN (AVENUE DU);48.7708706361;2.2851642966
202200047797;8;7;2022;01:45;5;54;54395;2;5;1;3;FOLLER (RUE);48.68693;6.19502
202200047809;10;7;2022;08:25;1;54;54099;1;1;7;2;146D (RD);49.27385;5.9103
202200047855;30;11;2022;13:50;1;29;29030;2;1;1;2;D10;48.6622712997;-4.11547181
202200047873;5;7;2022;12:11;1;49;49007;2;1;1;7;EPINARD CHEMIN;47.49807;-0.5565
202200047874;23;9;2022;08:20;1;13;13097;2;9;1;3;Route Departementale 24;43.630298;4.806358
202200047875;18;2;2022;06:30;2;67;67204;1;1;1;2;FONTAINE (RUE DE LA);48.62374;7.75284
202200047880;9;6;2022;17:45;1;2B;2B033;2;1;1;3;MIOT - RUE;42.7;9.45
202200047891;21;9;2022;18:20;1;01;01262;2;6;7;3;Place de la Gare;45.848065;5.057762
202200047903;7;7;2022;15:15;1;45;45234;2;1;1;3;Pont du Maréchal Joffre;47.8948426355;1.895635128
202200047929;15;8;2022;10:20;1;75;75113;2;2;1;3;BOULEVARD DU GENERAL JEAN SIMON;48.825665;2.382067
202200047940;15;8;2022;11:55;1;75;75110;2;2;1;2;BOULEVARD DE LA VILLETTE;48.873639;2.375016
202200047952;14;8;2022;23:30;5;94;94077;2;6;2;2;REPUBLIQUE (VLA DE LA);48.731059;2.418415
202200047964;6;5;2022;07:35;1;82;82033;1;1;1;1;PONTINAUT (ROUTE DU);44.041671;1.12914
202200047971;6;7;2022;17:10;2;38;38185;2;1;1;3;RUE ANDRÉ MAGINOT;45.18197;5.72491
202200047981;17;2;2022;20:25;5;33;33039;2;2;1;3;Rue Ferdinand Buisson;44.80419;-0.55847
202200047985;7;7;2022;10:25;1;37;37261;2;1;1;3;CHAUDRON (RUE DU);47.40672;0.70553
202200047991;7;7;2022;06:50;1;37;37261;2;6;1;3;AEROPORT (RUE DE L');47.42472;0.71208
202200047995;5;7;2022;15:00;1;37;37195;2;1;1;6;HAUTES MARCHES (RUE DES);47.3858819554;0.657736659
202200048003;13;6;2022;10:00;1;37;37214;2;1;1;3;LOIRE (QUAI DE LA);47.3992515357;0.673840642
202200048005;14;8;2022;11:00;1;17;17094;2;1;1;1;Avenue d Angoulins;46.087955;-1.096498
202200048027;8;6;2022;16:40;1;69;69264;2;4;8;2;Boulevard Louis Blanc;45.9896424331;4.721609498
202200048033;8;6;2022;17:00;1;67;67482;2;3;1;3;MARCHE GARE (RUE DU);48.59648;7.73875
202200048042;7;7;2022;18:15;1;35;35238;2;1;1;3;PREVALAYE (QUAI DE LA);48.108108;-1.689757
202200048050;15;8;2022;20:00;1;62;62361;2;1;1;3;Rue du Général de Gaulle;50.275863;2.29629
202200048060;18;2;2022;09:30;1;75;75117;2;2;2;3;RUE POUCHET;48.896246;2.322225
202200048070;21;9;2022;17:10;1;974;97416;2;3;1;1;PAVE(RUE);-21.34132;55.48161
202200048085;18;2;2022;09:20;1;75;75115;2;1;1;3;RUE VIOLET;48.846202;2.291845
202200048087;6;7;2022;18:20;1;33;33063;2;2;1;3;Quai Louis XVIII;44.8482136869;-0.5709242821
202200048088;10;9;2022;01:15;3;973;97302;2;2;1;3;LALLOUETTE(RUE);4.9395783713;-52.3340405524
202200048092;18;2;2022;13:45;1;75;75114;2;2;8;3;RUE D ALESIA;48.827827;2.330342
202200048094;21;9;2022;18:00;1;69;69388;2;3;1;2;Avenue Jean Mermoz;45.73423;4.87634
202200048097;18;2;2022;14:20;1;75;75114;2;2;2;6;RUE FROIDEVAUX;48.837552;2.322951
202200048102;18;2;2022;10:35;1;75;75114;2;2;2;3;AVENUE DE LA PORTE DE MONTROUGE;48.8226523164;2.3226562142
202200048104;8;6;2022;17:00;1;56;56107;2;1;1;1;Quelisoy Côte;47.72784;-3.38087
202200048107;18;2;2022;10:50;1;75;75112;2;1;2;3;BOULEVARD DIDEROT;48.847049;2.38415
202200048108;6;7;2022;07:30;1;33;33281;2;1;1;3;Pking Roady;44.8561;-0.65435
202200048112;17;9;2022;17:00;1;95;95610;2;1;1;1;Rue des Hyettes;49.0838158133;1.895750463
202200048117;5;7;2022;06:30;1;33;33281;2;4;1;3;A630;44.8438711604;-0.6735523045
202200048119;10;8;2022;18:10;1;38;38106;2;9;1;6;départementale 115;45.002824;5.795964
202200048122;18;2;2022;09:10;1;75;75110;2;1;1;2;BOULEVARD DE STRASBOURG;48.87011;2.354698
202200048127;18;2;2022;22:15;5;75;75108;2;3;1;3;BOULEVARD HAUSSMANN;48.875297;2.315801
202200048128;7;7;2022;15:50;1;33;33529;1;1;1;6;BISCAROSSE (AVE DE) JUSQU'A DUNE;44.5688;-1.2269
202200048139;17;2;2022;12:30;1;75;75108;2;5;1;3;RUE D AMSTERDAM;48.877845;2.326943
202200048140;7;7;2022;19:10;1;32;32013;2;1;1;7;BARONNE (RUE DE LA);43.63398;0.58226
202200048149;18;2;2022;09:30;1;75;75103;2;2;2;3;RUE DE TURBIGO;48.86545;2.356094
202200048150;21;9;2022;15:40;1;69;69382;2;2;1;3;Rue Grenette;45.76337;4.83423
202200048160;10;8;2022;07:40;1;45;45093;1;1;7;3;Avenue du Château;48.024433;1.864457
202200048179;9;6;2022;09:40;1;38;38185;2;1;1;3;REY (BOULEVARD E.);45.1923458274;5.7219350338
202200048185;18;6;2022;19:15;2;30;30189;2;1;1;6;Avenue Général Leclerc;43.8275;4.3746
202200048186;9;6;2022;08:15;1;38;38151;2;5;2;3;AVENUE DES ÉTATS GÉNÉRAUX;45.15765;5.7194
202200048189;9;6;2022;15:10;1;33;33063;2;1;1;3;Quai des Chartrons;44.85653;-0.56163
202200048196;28;11;2022;07:34;2;05;05061;2;6;1;3;VEYNES ( ROUTE DE );44.557865;6.068766
202200048198;9;6;2022;20:04;1;30;30189;2;3;1;3;TALABOT (BOULEVARD);43.83374;4.36743
202200048218;9;7;2022;17:25;1;29;29051;1;6;1;3;Route de Coray;47.9937946271;-4.0670188665
202200048255;13;8;2022;07:45;2;71;71581;1;2;1;3;RD 130;46.351438;4.01413
202200048260;14;8;2022;18:30;1;52;52269;2;1;1;7;Rue des Auges;47.857576;5.335042
202200048261;2;4;2022;15:15;1;24;24322;2;2;1;3;JUIN ( AVENUE DU MARECHAL);45.18618;0.70403
202200048264;8;7;2022;19:35;1;27;27701;1;3;1;3;CHAUSSE DU VEXIN;49.25633;1.18938
202200048266;10;6;2022;00:10;3;22;22360;1;1;1;2;RD700;48.48977;-2.76333
202200048273;15;8;2022;01:50;3;17;17051;2;1;1;6;17 Avenue de la Plage;46.179901;-1.394309
202200048274;21;9;2022;12:30;1;64;64445;2;1;1;1;GRAMONT;43.29668;-0.3736
202200048282;20;9;2022;20:28;5;63;63113;2;1;1;1;avenue de l'Union Soviétique;45.77742;3.09684
202200048288;16;8;2022;10:00;1;50;50492;1;1;1;4;Le Haut de Rouxeville;49.102242;-0.952104
202200048290;21;10;2022;10:20;1;33;33199;2;1;1;3;route des lacs;44.623965;-1.108653
202200048305;18;2;2022;15:30;1;11;11018;1;1;1;5;D911;43.1904050718;2.2028874682
202200048307;26;10;2022;17:15;1;66;66041;1;1;1;7;;42.787857;2.786804
202200048308;27;11;2022;10:30;1;83;83009;2;1;1;6;ONZE NOVEMBRE 1945 (AV DU);43.1362916188;5.753249824
202200048314;27;10;2022;07:30;3;34;34058;1;6;1;3;D68;43.668089;3.974433
202200048323;16;8;2022;10:15;1;60;60668;1;4;1;3;Rue de la Montagne;49.503447;2.06014
202200048324;8;6;2022;18:45;1;13;13208;2;5;1;3;JULES CANTINI (AVENUE);43.28307;5.38908
202200048338;21;9;2022;18:42;1;51;51454;2;2;1;1;boulevard Henry Vasnier;49.24606;4.04681
202200048348;21;9;2022;16:50;1;51;51454;2;6;1;3;avenue de Champagne;49.21361;4.01562
202200048374;20;9;2022;17:21;1;49;49007;2;1;1;3;VOLTAIRE;47.46997;-0.5532
202200048401;9;6;2022;16:45;1;75;75106;2;2;1;3;BOULEVARD SAINT MICHEL;48.843949;2.33896
202200048404;25;11;2022;13:21;1;67;67218;2;8;1;3;VINCENT SCOTTO (RUE);48.52804;7.72185
202200048409;9;6;2022;07:45;1;75;75120;2;2;7;3;AVENUE DE LA PORTE DE MONTREUIL;48.853781;2.410748
202200048468;9;6;2022;09:22;1;75;75114;2;7;1;7;PLACE DU VINGT CINQ AOUT 1944;48.821934;2.32547
202200048469;14;8;2022;09:00;1;59;59043;2;3;7;3;PLICHON (PLACE);50.7384627167;2.7294319868
202200048470;25;10;2022;20:00;4;974;97409;2;9;1;1;D'EAU(CHEMIN);-20.94284;55.64758
202200048471;28;11;2022;12:00;1;54;54431;2;6;1;2;ETATS-UNIS (AVENUE DES);48.90119;6.06485
202200048476;25;10;2022;18:00;1;974;97407;2;1;1;6;JACQUES DUCLOS (RUE) - RIVIERE DES GAL  ;-20.94095;55.29474
202200048477;28;11;2022;16:00;2;54;54547;2;1;2;2;LECLERC (AVENUE DU GENERAL);48.65966;6.1598
202200048480;8;6;2022;14:30;1;75;75114;2;3;1;3;BOULEVARD JOURDAN;48.822469;2.329225
202200048507;9;6;2022;17:05;1;75;75112;2;4;1;6;RUE DU FAUBOURG SAINT ANTOINE;48.853304;2.370307
202200048523;25;10;2022;12:05;1;95;95488;2;3;1;3;Rue de Malassis;49.019121;2.158736
202200048541;9;6;2022;21:15;2;75;75103;2;3;1;3;RUE DE TURBIGO;48.866636;2.361299
202200048567;14;8;2022;13:48;1;75;75106;2;7;8;6;QUAI DES GRANDS AUGUSTINS;48.85388;2.344027
202200048573;14;8;2022;19:45;1;75;75119;2;3;3;3;RUE DAVID D ANGERS;48.882601;2.390425
202200048611;9;6;2022;17:35;1;94;94071;2;9;1;6;Rue des Fontaines;48.7715569012;2.5184091926
202200048621;17;2;2022;15:20;1;69;69383;2;2;1;3;Rue Duguesclin;45.75968;4.84908
202200048626;29;11;2022;08:15;2;33;33063;2;1;2;3;Boulevard Alfred Daney;44.8727174996;-0.5597394705
202200048629;25;10;2022;10:10;1;64;64348;2;6;1;3;PASSEE;43.32207;-0.40135
202200048635;17;2;2022;13:15;1;69;69388;2;3;1;3;Avenue Berthelot;45.73789;4.86485
202200048646;13;6;2022;07:58;1;10;10387;2;1;1;6;DANTON (RUE);48.3030368409;4.077129364
202200048648;14;8;2022;07:09;1;93;93047;2;3;1;6;Avenue Lhomond / Sente du Pin;48.89896;2.58609
202200048683;30;3;2022;10:55;1;93;93005;2;6;3;3;JULIEN MIRA (RUE);48.9319661713;2.4908250433
202200048688;30;3;2022;20:45;5;92;92064;2;1;1;7;FRANCIS CHAVETON;48.859373;2.210295
202200048693;9;6;2022;15:30;1;93;93010;2;3;1;3;Avenue Galliéni / Chemin du Pont;48.90709;2.4892
202200048701;9;6;2022;12:30;1;93;93007;2;3;1;3;Avenue du 8 Mai 1945 / Avenue Descartes;48.95057;2.44007
202200048703;15;8;2022;10:45;1;47;47131;1;1;1;7;Chemin des Rois;44.565528;0.114875
202200048713;25;10;2022;14:00;1;47;47001;2;1;1;2;JAURES (AV. JEAN);44.20171;0.63194
202200048721;25;10;2022;17:35;1;45;45169;2;3;1;3;5 Route de la Chapelle;47.91637;1.83015
202200048722;7;7;2022;10:47;1;05;05023;2;6;1;3;PETSCHE (AVENUE MAURICE);44.89576;6.63277
202200048726;30;3;2022;16:28;1;49;49244;2;3;8;3;Rue Jane Addams (la Pommeraye);47.349313;-0.866659
202200048740;9;6;2022;19:50;1;92;92012;2;2;1;3;REINE (ROUTE DE LA) 82/FIN - 107TER/FIN;48.84008;2.23745
202200048785;10;6;2022;08:00;1;974;97413;1;1;1;5;cd 12 - Rue Georges Pompidou;-21.136251;55.279185
202200048792;16;2;2022;19:10;5;49;49007;2;6;1;3;GANDHI;47.46786;-0.52078
202200048803;13;8;2022;16:45;1;08;08448;2;3;1;6;Rue de la Butterie;49.884664;4.821308
202200048824;15;2;2022;16:50;1;31;31555;2;1;1;5;AV CAMILLE PUJOL;43.600622;1.464544
202200048838;17;2;2022;15:55;1;27;27528;2;6;1;3;SABLONS (ROUTE DES);49.25306;1.19415
202200048852;10;6;2022;08:45;1;79;79109;1;2;1;7;;46.423748;-0.408318
202200048864;9;6;2022;14:45;1;89;89044;1;1;7;2;D951;47.526214;3.780584
202200048878;16;2;2022;09:29;1;10;10362;2;1;2;6;GEORGES GUYNEMER (RUE);48.29792;4.053456
202200048883;17;2;2022;17:10;1;06;06088;2;1;1;3;Promenade des Anglais;43.694959;7.267442
202200048907;17;2;2022;10:00;1;75;75113;2;1;1;6;QUAI D AUSTERLITZ;48.840673;2.369634
202200048928;25;10;2022;17:53;1;93;93048;2;2;1;2;Avenue Gabriel Péri / Rue Condorcet;48.85683;2.44315
202200048945;17;2;2022;10:25;1;75;75104;2;2;1;3;RUE DE LA CITE;48.853548;2.346929
202200048950;17;2;2022;10:50;1;75;75104;2;2;1;3;RUE DE RIVOLI;48.857875;2.350209
202200048971;25;10;2022;15:00;1;92;92002;2;1;1;7;ADOLPHE PAJEAUD (RUE);48.7385559517;2.2760697305
202200048981;24;10;2022;11:48;1;06;06161;2;1;1;6;482 Chemin de l Abreuvoir;43.649984;7.130785
202200048982;29;3;2022;13:30;1;69;69388;2;9;1;3;Rue de Nice;45.7321;4.86055
202200048990;26;10;2022;11:25;1;59;59624;2;3;1;3;rue curie;50.036683;3.301188
202200049002;29;3;2022;12:50;1;95;95680;2;1;1;3;RD 370;49.0011670454;2.4077948928
202200049004;27;3;2022;20:27;5;87;87085;2;3;1;3;GAMBETTA (BOULEVARD);45.82859;1.25615
202200049018;26;10;2022;16:33;1;05;05045;1;1;1;7;Route de Gap;44.538588;6.475174
202200049043;26;3;2022;12:10;1;56;56121;2;1;1;6;MONISTROL (RUE);47.73756;-3.38227
202200049049;25;10;2022;17:25;1;57;57261;2;3;1;3;rue du moulin;49.062264;7.211299
202200049053;25;10;2022;17:30;1;01;01376;1;6;1;2;Porte de la dombes;45.821001;4.989708
202200049060;26;10;2022;12:08;1;80;80212;2;2;1;3;Rue Léon Curé;49.911533;2.502415
202200049061;28;3;2022;18:16;1;49;49007;2;3;1;3;LORRAINE PLACE;47.4704;-0.5476
202200049063;28;3;2022;16:39;1;49;49007;2;2;1;3;Rue des Ponts de Cé;47.45295;-0.53871
202200049076;24;10;2022;19:55;5;75;75119;2;3;1;6;AVENUE DE FLANDRE;48.889258;2.374829
202200049095;29;3;2022;20:35;3;13;13117;1;1;1;2;ROUTE NATIONALE 113 - LA GARE;43.4698733692;5.2318020238
202200049115;14;2;2022;13:00;1;02;02691;2;6;1;3;14 Place du 8 Octobre;49.84185;3.29485
202200049129;29;3;2022;12:02;1;75;75118;2;2;1;3;AVENUE DE SAINT OUEN;48.8955574624;2.3283049464
202200049133;10;5;2022;18:40;1;75;75102;2;2;1;3;RUE D ABOUKIR;48.86912;2.351554
202200049142;28;3;2022;16:00;1;75;75120;2;3;1;5;RUE DES PYRENEES;48.870873;2.393338
202200049143;29;3;2022;13:10;1;75;75111;2;1;1;3;RUE DES BOULETS;48.8510019838;2.3900318083
202200049146;29;3;2022;11:35;1;75;75111;2;1;1;3;BOULEVARD VOLTAIRE;48.853819198;2.3867838085
202200049148;29;3;2022;19:40;2;75;75109;2;2;1;1;RUE SAINT GEORGES;48.8751487996;2.3371455202
202200049149;28;3;2022;18:35;1;75;75101;2;2;1;6;RUE DE RIVOLI;48.8585417041;2.3482351005
202200049151;29;3;2022;15:20;1;75;75102;2;4;1;3;RUE DU LOUVRE;48.8657623647;2.3433246934
202200049153;29;3;2022;02:30;5;75;75104;2;1;1;7;RUE SAINT LOUIS EN L ILE;48.8515763222;2.3572614044
202200049168;10;5;2022;19:20;1;92;92044;2;1;1;3;ANA.FRANCE(RUE)77A139 ET 74A124;48.8957338289;2.2817104161
202200049172;29;3;2022;16:20;1;93;93066;2;3;2;1;Rue Jeumont / Rue du Parchemin;48.91251;2.36007
202200049173;10;5;2022;12:39;1;92;92025;2;1;1;3;CHARLES DE GAULLE (BD);48.914874;2.22869
202200049184;11;5;2022;07:00;1;06;06161;1;4;1;3;Avenue Saint Andrieu;43.647025;7.136423
202200049193;10;5;2022;18:10;1;19;19238;1;3;1;3;RD 982;45.6910838987;2.2711336613
202200049196;29;3;2022;10:51;1;92;92075;2;1;1;7;JACQUES JEZEQUEL (AVENUE);48.81948;2.29086
202200049198;8;5;2022;14:30;1;81;81237;1;1;1;3;D85;43.47832;2.109311
202200049204;10;5;2022;17:45;1;29;29293;2;3;1;3;Route des Etangs;47.818788;-3.853803
202200049212;10;5;2022;16:24;1;73;73059;1;1;7;5;D991 Route de Paris;45.754708;5.879311
202200049264;29;3;2022;15:35;1;61;61344;1;1;1;3;Lieu Dit Pringault;48.629959;-0.238953
202200049266;9;5;2022;14:00;1;69;69059;2;4;1;2;Route de la Vallée;45.8577552993;4.7120828778
202200049271;27;3;2022;10:15;1;38;38292;2;2;1;3;Route de Virieu;45.456586;5.50525
202200049276;11;5;2022;08:50;1;85;85211;2;4;1;1;Rue du Petit Logis;46.61164;-1.579687
202200049300;9;5;2022;19:05;5;974;97411;2;1;1;2;BOIS DE NEFLES (ROUTE DE);-20.90124;55.47645
202200049306;9;5;2022;08:15;1;69;69383;2;1;1;3;Rue Feuillat;45.7532238713;4.8769962788
202200049322;9;5;2022;10:18;1;78;78551;2;1;1;6;PONTOISE (DE);48.899978;2.093525
202200049341;9;5;2022;14:00;1;57;57660;2;3;1;3;Rue Nationale;49.1953252022;6.9222905283
202200049343;8;5;2022;19:30;1;56;56098;2;2;1;3;5 Avenue de la Commune de Paris;47.77033;-3.33875
202200049357;9;5;2022;09:20;1;51;51055;2;3;1;3;rue Léon Faucher;49.27143;4.04306
202200049370;9;5;2022;19:00;1;35;35238;2;1;1;2;ZOLA (QUAI EMILE);48.10988;-1.67657
202200049379;3;5;2022;10:00;1;29;29019;2;6;1;3;Place Albert Premier;48.39775;-4.48985
202200049403;7;1;2022;11:45;1;974;97411;2;9;1;5;GIMART (AVENUE STANISLAS);-20.89188;55.47547
202200049408;7;1;2022;08:50;1;69;69386;2;2;1;3;Rue Duquesne;45.7723044723;4.8413564265
202200049415;6;1;2022;12:00;1;91;91161;1;9;1;3;RTE DE MASSY;48.713282;2.302244
202200049428;6;1;2022;13:45;1;67;67482;2;3;1;3;LYON (BOULEVARD DE);48.5750217256;7.733865
202200049438;6;1;2022;19:30;5;59;59009;2;5;1;1;OUEST BOULEVARD DE L;50.64648;3.12499
202200049439;7;1;2022;20:20;3;57;57616;2;1;2;3;TERRES ROUGES (RUE DES );49.12795;6.19677
202200049442;6;1;2022;17:40;1;49;49007;2;1;1;7;PAUL BERT;47.46585;-0.55166
202200049443;6;1;2022;08:47;2;45;45004;2;6;8;1;Avenue du Docteur Schweitzer;48.001555;2.771152
202200049447;7;1;2022;13:10;1;35;35238;2;1;1;3;Rue d’Isly;48.1052079032;-1.6775232553
202200049460;7;1;2022;09:04;1;10;10387;2;9;2;1;CHARMILLES (MAIL DES);48.2966;4.086
202200049476;7;1;2022;21:50;5;75;75110;2;7;2;3;BOULEVARD DE LA VILLETTE;48.882657;2.369899
202200049486;7;1;2022;18:10;3;93;93074;2;1;1;3;Route de Courtry;48.9359752521;2.6017615199
202200049489;6;1;2022;14:45;1;92;92063;2;1;1;3;COLMAR (AVENUE DE);48.88712741;2.18000561
202200049490;5;1;2022;17:25;2;92;92063;2;3;1;3;DIX-HUIT JUIN 1940 (AVENUE DU) EST;48.8673315673;2.198228538
202200049491;7;1;2022;14:30;1;92;92040;2;3;1;3;ILES (BOULEVARD DES);48.8231265881;2.2492838502
202200049507;7;1;2022;17:55;2;31;31338;1;4;2;1;Intersection D24 - D87;43.666816;1.179324
202200049517;7;1;2022;17:55;3;37;37072;1;1;2;2;D21;47.165555;0.26821
202200049541;6;1;2022;19:45;3;974;97409;2;2;2;3;ROCADE SUD(RUE);-20.968812;55.655557
202200049542;5;1;2022;19:40;3;974;97409;2;3;1;3;PATELIN (chemin);-20.968873;55.66596
202200049548;6;1;2022;09:15;1;69;69382;2;1;1;3;Rue Grenette;45.76345;4.83576
202200049561;6;7;2022;11:00;1;75;75116;2;1;1;7;ROUTE DES TRIBUNES;48.854646;2.228866
202200049570;28;11;2022;06:39;5;10;10333;2;6;1;3;ROBERT GALLEY (RUE);48.28966;4.06711
202200049577;21;9;2022;20:19;2;44;44109;2;1;1;1;30 Boulevard Pasteur;47.213106;-1.58244
202200049580;21;9;2022;17:42;1;44;44109;2;1;1;1;11 Boulevard Gaston Doumergue;47.208085;-1.54513
202200049589;21;9;2022;09:30;1;35;35238;2;4;1;3;VERN (DE);48.10184;-1.65993
202200049591;21;9;2022;18:20;1;33;33075;2;1;1;2;Boulevard Jacques Chaban-Delmas;44.877139976;-0.5779650807
202200049598;29;11;2022;20:10;5;75;75119;2;2;1;3;RUE ARMAND CARREL;48.882812;2.375659
202200049614;29;11;2022;08:50;1;94;94016;2;1;1;6;CARNOT (AV);48.7985523901;2.3271022389
202200049620;7;7;2022;16:30;1;75;75116;2;1;1;3;ROUTE DE SEVRES A NEUILLY;48.861822;2.23734
202200049626;28;11;2022;19:10;5;93;93066;2;1;1;2;Avenue du Président Wilson;48.91474;2.35812
202200049630;21;9;2022;09:15;1;13;13001;2;9;1;3;LOQUI (ROUTE DE);43.50784;5.3844
202200049632;5;7;2022;20:15;1;75;75116;2;1;1;3;ROUTE DES TRIBUNES;48.860444;2.229714
202200049634;6;9;2022;09:10;1;11;11262;2;9;1;3;;43.192957;2.980994
202200049637;9;7;2022;13:45;1;75;75115;2;2;1;3;RUE DE VAUGIRARD;48.842991;2.312788
202200049654;17;2;2022;18:30;5;972;97232;1;1;1;2;Grand Case;14.571544;-60.864338
202200049668;21;9;2022;13:50;1;01;01289;1;2;1;3;SAINT ANDRE SUR VIEUX JONC (ALLEE DE);46.16973;5.19084
202200049677;21;9;2022;07:25;2;75;75120;2;1;1;5;RUE DES PYRENEES;48.87275;2.390831
202200049691;6;7;2022;14:50;1;75;75113;2;1;1;7;AVENUE D ITALIE;48.828981;2.356396
202200049697;28;11;2022;21:20;5;92;92004;2;1;1;3;ARGENTEUIL AV D';48.9159091258;2.282500863
202200049716;21;9;2022;00:05;5;75;75117;2;4;1;7;AVENUE MAC MAHON;48.877337;2.294493
202200049739;13;8;2022;12:00;1;69;69259;2;1;1;3;Avenue Jean Cagne;45.69763;4.86998
202200049740;21;9;2022;09:15;1;75;75115;2;1;1;6;BOULEVARD LEFEBVRE;48.830122;2.295023
202200049744;8;7;2022;00:45;5;75;75111;2;1;1;3;RUE DU CHEMIN VERT;48.860004;2.377663
202200049748;20;9;2022;21:00;5;75;75114;2;2;1;3;RUE DIDOT;48.828738;2.316582
