Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1
201200003059;3;215.0;;;2.0;2.0;16.0;872.0;0.0;0.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201200003066;3;116.0;;;2.0;2.0;11.0;865.0;0.0;1.0;1.0;58.0;0.0;1.0;0.0;1.0;0.0
201200003097;3;655.0;;;2.0;2.0;10.0;1015.0;0.0;1.0;1.0;0.0;104.0;1.0;0.0;1.0;0.0
201200003105;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;61.0;1.0;0.0;1.0;99.0
201200003113;3;661.0;;;2.0;2.0;3.0;60.0;0.0;3.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200003116;4;105.0;;;2.0;1.0;0.0;0.0;0.0;0.0;2.0;70.0;70.0;1.0;0.0;1.0;0.0
201200003146;3;47.0;;;0.0;2.0;13.0;0.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201200003150;3;817.0;;;2.0;3.0;4.0;300.0;0.0;2.0;1.0;0.0;120.0;1.0;0.0;1.0;99.0
201200003184;3;918.0;;D;2.0;2.0;4.0;200.0;0.0;0.0;1.0;0.0;93.0;9.0;0.0;3.0;99.0
201200003187;3;4.0;;;2.0;2.0;11.0;500.0;0.0;0.0;4.0;0.0;60.0;1.0;0.0;1.0;99.0
201200003191;3;918.0;;;2.0;2.0;11.0;50.0;0.0;1.0;1.0;0.0;129.0;1.0;5.0;1.0;99.0
201200003192;3;305.0;;;2.0;2.0;21.0;850.0;0.0;1.0;1.0;0.0;100.0;1.0;5.0;1.0;0.0
201200003212;3;918.0;;;1.0;1.0;87.0;614.0;0.0;1.0;2.0;0.0;84.0;1.0;5.0;1.0;0.0
201200003214;3;117.0;;;2.0;2.0;17.0;0.0;0.0;2.0;1.0;0.0;47.0;1.0;0.0;1.0;0.0
201200003230;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;62.0;1.0;5.0;1.0;0.0
201200003262;3;741.0;;;0.0;0.0;22.0;387.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
201200003273;3;98.0;;;2.0;2.0;5.0;620.0;0.0;1.0;1.0;0.0;48.0;1.0;0.0;1.0;3.0
201200003318;3;741.0;;;2.0;2.0;46.0;400.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;0.0
201200003360;3;20.0;;;2.0;2.0;16.0;91.0;0.0;1.0;1.0;0.0;48.0;1.0;0.0;3.0;99.0
201200003385;3;96.0;;;2.0;2.0;3.0;700.0;0.0;1.0;1.0;0.0;48.0;1.0;0.0;1.0;99.0
201200003407;4;0.0;;;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;99.0
201200003414;4;0.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;45.0;1.0;0.0;3.0;99.0
201200003416;3;735.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
201200003418;9;0.0;;;2.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;45.0;1.0;5.0;1.0;0.0
201200003419;3;19.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;64.0;1.0;0.0;1.0;0.0
201200003427;3;134.0;;;2.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;48.0;1.0;0.0;3.0;0.0
201200003434;3;145.0;;;2.0;2.0;93.0;500.0;0.0;1.0;1.0;0.0;74.0;2.0;0.0;1.0;0.0
201200003472;3;734.0;;;2.0;2.0;11.0;50.0;0.0;1.0;1.0;0.0;68.0;1.0;0.0;1.0;0.0
201200003497;3;939.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;78.0;0.0;1.0;0.0;1.0;0.0
201200003541;3;117.0;;;2.0;2.0;50.0;0.0;0.0;1.0;1.0;0.0;69.0;1.0;5.0;1.0;99.0
201200003545;3;228.0;;;2.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0
201200003569;3;939.0;;;2.0;0.0;13.0;600.0;0.0;1.0;1.0;0.0;60.0;1.0;0.0;1.0;99.0
201200003615;4;;;;0.0;0.0;;;0.0;0.0;1.0;;46.0;1.0;0.0;1.0;0.0
201200003647;3;179.0;;;2.0;2.0;0.0;238.0;0.0;2.0;2.0;0.0;68.0;1.0;5.0;1.0;99.0
201200003673;3;1.0;;;2.0;2.0;4.0;85.0;0.0;3.0;1.0;0.0;55.0;1.0;0.0;3.0;0.0
201200003757;3;1.0;;;2.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;57.0;1.0;0.0;0.0;0.0
